raga_id,raga_name,raga_artist,raga_duration,raga_audio_track,raga_effect
Asavari_41,Asavari Na K.S.Ma.De Bambaiyya,Bhagesh Pachras,0:07:13.535000,https://p.scdn.co/mp3-preview/95f857d52dc9eaa422a645f850277110123d9a06?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_42,Asavari Ni Pawri Uni Barka,Megha Musale,0:07:59.735000,https://p.scdn.co/mp3-preview/535ba0abf8969da15deaa7cc18ffa0d2c6e36326?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_43,Asavari,Indian Beats Project,0:03:19.007000,https://p.scdn.co/mp3-preview/79e0d5ba6b70c9106a5e91670274a1db64209775?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_44,Asavari,Mantra Music Center,0:03:35.829000,https://p.scdn.co/mp3-preview/1a3c0d41a184d47f14d68eb79ee2c10bd0eb8ee5?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_45,Asavari,#Chill,0:03:21.646000,https://p.scdn.co/mp3-preview/0a2bbe717377b2da67fc23369a3a77d562e9fbd6?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_46,Asavari,Zen Music Flow,0:04:25.875000,https://p.scdn.co/mp3-preview/ae1f987265231c29c409b5fbe832d306b898b850?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_47,Asavari,Hindi Lounge,0:03:30.750000,https://p.scdn.co/mp3-preview/c60b795ff94c53b3aa317b812946f6aeba56cc43?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_48,ASAVARI - Instrumental Version,Akshat Joshi,0:04:44.064000,https://p.scdn.co/mp3-preview/0d1c90991133c2aba22403456502d53b4a0383ce?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_49,Asavari - Original Mix,Michael E,0:05:21,https://p.scdn.co/mp3-preview/ad87c183e72af741872df87b009bdb020c56d538?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_50,Raag Asavari,Amanat Ali Khan,0:14:30.164000,https://p.scdn.co/mp3-preview/4c520656b9167b074a4d8e760b82f9804eca7abf?cid=883d8de3b4fb48e9ab32028467324d90,
